2023/09/15 11:56:59,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,46.50,1464RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:04,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,46.50,1465RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:09,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.79V,3.30V,3.32V,3.30V,46.44,1465RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:14,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.79V,3.30V,3.32V,3.30V,46.44,1465RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:19,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.02V,2.01V,1.79V,3.30V,3.32V,3.30V,46.44,1466RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:24,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,46.62,1467RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:29,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,46.62,1466RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:34,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,46.62,1465RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:39,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,46.62,1466RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:44,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,46.62,1466RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:49,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.30V,3.31V,3.29V,46.62,1466RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:54,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.81V,1.80V,2.02V,2.00V,1.80V,3.31V,3.32V,3.29V,46.94,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:57:59,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.81V,1.80V,2.02V,2.00V,1.80V,3.31V,3.32V,3.29V,46.94,1466RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:04,FPGA-A,FPGA-A 0.86V,0.90V,1.21V,1.81V,1.80V,2.02V,2.00V,1.80V,3.31V,3.32V,3.29V,46.94,1467RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:09,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.31V,3.29V,47.12,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:14,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.31V,3.29V,47.12,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:19,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.31V,3.31V,3.29V,47.12,1467RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:24,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,47.00,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:29,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,47.00,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:34,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.29V,47.00,1469RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:39,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.81V,2.02V,2.01V,1.79V,3.30V,3.31V,3.30V,47.19,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:44,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.81V,1.81V,2.02V,2.01V,1.79V,3.30V,3.31V,3.30V,47.19,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:49,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.02V,2.01V,1.79V,3.30V,3.31V,3.30V,47.19,1469RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:54,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,47.06,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:58:59,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,47.06,1469RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:04,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,47.06,1468RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:09,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.81V,3.29V,3.29V,3.30V,47.19,1469RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:14,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.81V,3.29V,3.29V,3.30V,47.19,1470RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:19,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.81V,3.29V,3.29V,3.30V,47.19,1470RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:24,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.79V,3.29V,3.30V,3.30V,47.38,1470RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:29,FPGA-A,FPGA-A 0.86V,0.89V,1.19V,1.80V,1.80V,2.02V,2.01V,1.79V,3.29V,3.30V,3.30V,47.38,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:34,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.79V,3.29V,3.30V,3.30V,47.38,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:39,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.30V,3.29V,47.31,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:44,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.30V,3.29V,47.31,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:49,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.01V,1.80V,3.31V,3.30V,3.29V,47.31,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 11:59:55,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,47.62,1471RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:00,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,47.62,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:05,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.29V,47.62,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:10,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,47.69,1471RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:15,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,47.69,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:20,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.29V,3.31V,3.30V,47.69,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:25,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.31V,47.56,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:30,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.31V,47.56,1473RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:35,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.31V,47.56,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:40,FPGA-A,FPGA-A 0.85V,0.90V,1.18V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.31V,3.30V,47.38,1473RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:45,FPGA-A,FPGA-A 0.86V,0.90V,1.18V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.31V,3.30V,47.38,1471RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:50,FPGA-A,FPGA-A 0.85V,0.90V,1.18V,1.80V,1.81V,2.02V,2.00V,1.79V,3.30V,3.31V,3.30V,47.38,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:00:55,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,47.81,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:00,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,47.81,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:05,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,47.81,1473RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:10,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.30V,47.81,1472RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:15,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.30V,47.81,1473RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:20,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.80V,3.30V,3.30V,3.30V,47.81,1474RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:25,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.31V,3.30V,3.29V,47.81,1475RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:30,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.31V,3.30V,3.29V,47.81,1475RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:35,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.31V,3.30V,3.29V,47.81,1474RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:40,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.30V,48.19,1474RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:45,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.30V,48.19,1474RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:50,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.31V,3.30V,48.19,1474RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:01:55,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.01V,1.80V,3.30V,3.32V,3.30V,47.81,1475RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:00,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.02V,2.01V,1.80V,3.30V,3.32V,3.30V,47.81,1475RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:05,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.80V,2.02V,2.01V,1.80V,3.30V,3.32V,3.30V,47.81,1475RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:10,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.06,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:15,FPGA-A,FPGA-A 0.86V,0.91V,1.20V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.06,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:20,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,48.06,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:25,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.25,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:30,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.25,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:35,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.80V,3.30V,3.31V,3.30V,48.25,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:40,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.01V,2.00V,1.79V,3.29V,3.30V,3.30V,48.19,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:45,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.79V,3.29V,3.30V,3.30V,48.19,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:50,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.00V,1.79V,3.29V,3.30V,3.30V,48.19,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:02:55,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,48.31,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:00,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,48.31,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:05,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.79V,2.02V,2.00V,1.80V,3.30V,3.30V,3.30V,48.31,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:10,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.81V,1.81V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,48.38,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:15,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.81V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,48.38,1476RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:20,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.81V,2.01V,2.00V,1.80V,3.30V,3.30V,3.29V,48.38,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:25,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.79V,1.80V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.44,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:30,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.79V,1.80V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.44,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:35,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.79V,1.80V,2.02V,2.00V,1.80V,3.29V,3.31V,3.29V,48.44,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:40,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.81V,3.29V,3.31V,3.30V,48.75,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:45,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.81V,3.29V,3.31V,3.30V,48.75,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:50,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.81V,3.29V,3.31V,3.30V,48.75,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:03:55,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,48.56,1477RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:00,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,48.56,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:05,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,48.56,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:10,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.75,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:15,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.75,1478RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:20,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.30V,3.29V,48.75,1479RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:25,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.81V,1.81V,2.01V,2.00V,1.80V,3.31V,3.31V,3.30V,48.62,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:30,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.81V,1.81V,2.01V,2.00V,1.80V,3.31V,3.31V,3.30V,48.62,1479RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:35,FPGA-A,FPGA-A 0.85V,0.89V,1.19V,1.81V,1.81V,2.01V,2.00V,1.80V,3.31V,3.31V,3.30V,48.62,1479RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:40,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.80V,2.01V,2.00V,1.81V,3.31V,3.32V,3.30V,48.69,1479RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:45,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.81V,1.80V,2.01V,2.00V,1.81V,3.31V,3.32V,3.30V,48.69,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:50,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.81V,1.80V,2.01V,2.00V,1.81V,3.31V,3.32V,3.30V,48.69,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:04:55,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.31V,3.31V,3.30V,48.88,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:00,FPGA-A,FPGA-A 0.85V,0.91V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.31V,3.31V,3.30V,48.88,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:05,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.02V,2.01V,1.79V,3.31V,3.31V,3.30V,48.88,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:10,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,49.00,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:15,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,49.00,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:20,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.31V,3.30V,49.00,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:25,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,49.25,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:30,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,49.25,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:35,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.29V,49.25,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:40,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,49.06,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:45,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,49.06,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:50,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.81V,1.80V,2.01V,2.01V,1.80V,3.30V,3.30V,3.30V,49.06,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:05:55,FPGA-A,FPGA-A 0.85V,0.91V,1.19V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,48.94,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:00,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,48.94,1482RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:05,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.81V,2.01V,2.00V,1.80V,3.30V,3.31V,3.30V,48.94,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:10,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.81V,3.30V,3.31V,3.29V,49.31,1480RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:15,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.80V,2.02V,2.00V,1.81V,3.30V,3.31V,3.29V,49.31,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:20,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.80V,2.02V,2.00V,1.81V,3.30V,3.31V,3.29V,49.31,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:25,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.81V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,49.38,1482RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:30,FPGA-A,FPGA-A 0.85V,0.89V,1.20V,1.79V,1.81V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,49.38,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:35,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.79V,1.81V,2.02V,2.00V,1.80V,3.30V,3.31V,3.29V,49.38,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:40,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.31,1482RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:45,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.31,1483RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:50,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.00V,1.80V,3.30V,3.31V,3.30V,49.31,1483RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:06:55,FPGA-A,FPGA-A 0.85V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.30V,3.29V,49.31,1481RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:00,FPGA-A,FPGA-A 0.86V,0.89V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.30V,3.29V,49.31,1482RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:05,FPGA-A,FPGA-A 0.86V,0.90V,1.20V,1.80V,1.81V,2.02V,2.00V,1.80V,3.29V,3.30V,3.29V,49.31,1483RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:10,FPGA-A,FPGA-A 0.86V,0.91V,1.21V,1.80V,1.80V,2.01V,2.01V,1.81V,3.29V,3.31V,3.30V,49.56,1484RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:15,FPGA-A,FPGA-A 0.86V,0.89V,1.21V,1.80V,1.80V,2.01V,2.01V,1.81V,3.29V,3.31V,3.30V,49.56,1483RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:20,FPGA-A,FPGA-A 0.85V,0.90V,1.21V,1.80V,1.80V,2.01V,2.01V,1.81V,3.29V,3.31V,3.30V,49.56,1484RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:25,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.78V,3.31V,3.31V,3.29V,49.56,1482RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:30,FPGA-A,FPGA-A 0.86V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.78V,3.31V,3.31V,3.29V,49.56,1482RPM/20%,0% 0% ,0% 0% 
2023/09/15 12:07:35,FPGA-A,FPGA-A 0.85V,0.90V,1.19V,1.80V,1.80V,2.02V,2.01V,1.78V,3.31V,3.31V,3.29V,49.56,1482RPM/20%,0% 0% ,0% 0% 
